onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	82.006	2	83.989	2.0	85.989	0.263	You keep $0.20!	86.339	1.687	1	235	Correct Response!
n/a	n/a	LargeGain	88.006	2	89.989	1.5	91.489	0.283	You earn $5!	91.855	1.667	1	225	Correct Response!
n/a	n/a	LargeGain	93.505	2	95.488	1.5	96.988	0.283	You earn $5!	97.355	1.667	1	233	Correct Response!
n/a	n/a	SmallGain	99.005	2	100.988	2.0	102.988	0.283	You earn $0.20!	103.354	1.667	1	229	Correct Response!
n/a	n/a	LargeGain	105.004	2	106.987	2.5	109.487	0.253	You earn $5!	109.82	1.697	1	220	Correct Response!
n/a	n/a	LargeGain	111.503	2	113.487	2.0	115.487	0.253	You earn $5!	115.82	1.697	1	236	Correct Response!
n/a	n/a	SmallLoss	117.503	2	119.486	1.5	120.986	0.253	You lose $0.20!	121.319	1.697	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.003	2	124.986	3.0	127.985	0.223	You did not earn $0.20!	128.285	1.727	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	130.002	2	131.985	4.0	135.985	0.223	No money at stake!	136.285	1.727	0	0	You pressed too slow!
n/a	n/a	LargeLoss	138.001	2	139.984	2.5	142.484	0.223	You lose $5!	142.784	1.727	0	0	You pressed too slow!
n/a	n/a	LargeLoss	144.501	2	146.484	2.0	148.484	0.223	You lose $5!	148.784	1.727	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	150.5	2	152.483	1.5	153.983	0.263	No money at stake!	154.333	1.687	1	239	Correct Response!
n/a	n/a	LargeLoss	156.0	2	157.983	3.0	160.983	0.263	You keep $5!	161.333	1.687	1	223	Correct Response!
n/a	n/a	SmallLoss	162.999	2	164.982	4.0	168.982	0.263	You keep $0.20!	169.332	1.687	1	223	Correct Response!
n/a	n/a	NoMoneyStake	170.998	2	172.981	2.0	174.981	0.263	No money at stake!	175.331	1.687	1	242	Correct Response!
n/a	n/a	SmallLoss	176.998	2	178.981	1.5	180.481	0.263	You keep $0.20!	180.831	1.687	1	250	Correct Response!
n/a	n/a	SmallLoss	182.497	2	184.48	2.0	186.48	0.283	You keep $0.20!	186.847	1.667	1	219	Correct Response!
n/a	n/a	LargeGain	188.497	2	190.48	1.5	191.98	0.283	You earn $5!	192.346	1.667	1	243	Correct Response!
n/a	n/a	SmallGain	193.996	2	195.98	2.5	198.479	0.283	You earn $0.20!	198.846	1.667	1	219	Correct Response!
n/a	n/a	NoMoneyStake	200.496	2	202.479	1.5	203.979	0.233	No money at stake!	204.295	1.717	0	0	You pressed too slow!
n/a	n/a	SmallGain	205.995	2	207.979	1.5	209.478	0.233	You did not earn $0.20!	209.795	1.717	0	0	You pressed too slow!
n/a	n/a	LargeGain	211.495	2	213.478	2.0	215.478	0.233	You earn $5!	215.794	1.717	1	182	Correct Response!
n/a	n/a	NoMoneyStake	217.494	2	219.478	1.5	220.977	0.233	No money at stake!	221.294	1.717	0	0	You pressed too slow!
n/a	n/a	LargeLoss	222.994	2	224.977	4.0	228.977	0.233	You lose $5!	229.293	1.717	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	230.993	2	232.976	1.5	234.476	0.213	No money at stake!	234.776	1.737	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	236.493	2	238.476	3.0	241.476	0.213	No money at stake!	241.776	1.737	0	0	You pressed too soon!
n/a	n/a	SmallLoss	243.492	2	245.475	1.5	246.975	0.213	You lose $0.20!	247.275	1.737	0	0	You pressed too slow!
n/a	n/a	LargeGain	248.992	2	250.975	3.0	253.974	0.213	You did not earn $5!	254.274	1.737	0	0	You pressed too slow!
n/a	n/a	LargeLoss	255.991	2	257.974	3.5	261.474	0.213	You lose $5!	261.774	1.737	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	263.49	2	265.473	2.5	267.973	0.263	No money at stake!	268.323	1.687	1	242	Correct Response!
n/a	n/a	SmallGain	269.99	2	271.973	1.5	273.473	0.263	You did not earn $0.20!	273.823	1.687	0	0	You pressed too soon!
n/a	n/a	LargeLoss	275.489	2	277.472	1.5	278.972	0.263	You keep $5!	279.306	1.687	1	233	Correct Response!
n/a	n/a	SmallGain	280.989	2	282.972	4.0	286.972	0.263	You earn $0.20!	287.322	1.687	1	231	Correct Response!
n/a	n/a	SmallLoss	288.988	2	290.971	3.5	294.471	0.303	You keep $0.20!	294.854	1.647	1	211	Correct Response!
n/a	n/a	SmallLoss	296.487	2	298.471	3.0	301.47	0.303	You keep $0.20!	301.854	1.647	1	263	Correct Response!
n/a	n/a	LargeGain	303.487	2	305.47	1.5	306.97	0.303	You earn $5!	307.353	1.647	1	228	Correct Response!
n/a	n/a	SmallGain	308.986	2	310.97	2.0	312.969	0.273	You did not earn $0.20!	313.319	1.677	0	0	You pressed too soon!
