onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.011	2	2.01	1.5	3.51	0.303	You earn $5!	3.893	1.647	1	286	Correct Response!
n/a	n/a	NoMoneyStake	5.526	2	7.509	2.5	10.009	0.303	No money at stake!	10.392	1.647	1	232	Correct Response!
n/a	n/a	SmallLoss	12.025	2	14.008	1.5	15.508	0.303	You keep $0.20!	15.891	1.647	1	264	Correct Response!
n/a	n/a	LargeLoss	17.524	2	19.507	2.5	22.007	0.303	You keep $5!	22.39	1.647	1	227	Correct Response!
n/a	n/a	NoMoneyStake	24.023	2	26.006	1.5	27.506	0.253	No money at stake!	27.839	1.697	0	0	You pressed too slow!
n/a	n/a	SmallGain	29.522	2	31.505	2.0	33.505	0.253	You earn $0.20!	33.838	1.697	1	237	Correct Response!
n/a	n/a	SmallLoss	35.521	2	37.504	3.5	41.003	0.253	You lose $0.20!	41.337	1.697	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	43.02	2	45.003	1.5	46.502	0.253	No money at stake!	46.836	1.697	1	250	Correct Response!
n/a	n/a	SmallGain	48.519	2	50.502	1.5	52.001	0.253	You did not earn $0.20!	52.335	1.697	0	0	You pressed too slow!
n/a	n/a	LargeGain	54.018	2	56.001	2.0	58.0	0.233	You earn $5!	58.3	1.717	1	210	Correct Response!
n/a	n/a	NoMoneyStake	60.017	2	62.0	2.0	63.999	0.233	No money at stake!	64.316	1.717	0	0	You pressed too slow!
n/a	n/a	SmallGain	66.016	2	67.999	1.5	69.498	0.233	You did not earn $0.20!	69.815	1.717	0	0	You pressed too slow!
n/a	n/a	SmallLoss	71.515	2	73.498	4.0	77.497	0.233	You lose $0.20!	77.814	1.717	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	79.513	2	81.496	1.5	82.996	0.273	No money at stake!	83.346	1.677	0	0	You pressed too slow!
n/a	n/a	LargeLoss	85.012	2	86.995	1.5	88.495	0.273	You keep $5!	88.845	1.677	1	235	Correct Response!
n/a	n/a	SmallGain	90.511	2	92.494	3.5	95.994	0.273	You earn $0.20!	96.344	1.677	1	244	Correct Response!
n/a	n/a	LargeLoss	98.01	2	99.993	3.0	102.993	0.273	You keep $5!	103.342	1.677	1	239	Correct Response!
n/a	n/a	NoMoneyStake	105.009	2	106.992	1.5	108.492	0.253	No money at stake!	108.825	1.697	0	0	You pressed too slow!
n/a	n/a	LargeGain	110.508	2	112.491	3.5	115.99	0.253	You did not earn $5!	116.323	1.697	0	0	You pressed too slow!
n/a	n/a	LargeLoss	118.006	2	119.99	1.5	121.489	0.253	You lose $5!	121.822	1.697	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.506	2	125.488	1.5	126.988	0.253	You earn $0.20!	127.322	1.697	1	235	Correct Response!
n/a	n/a	SmallGain	129.005	2	130.988	2.0	132.987	0.233	You earn $0.20!	133.287	1.717	1	228	Correct Response!
n/a	n/a	LargeLoss	135.003	2	136.986	2.0	138.986	0.233	You lose $5!	139.286	1.717	0	0	You pressed too slow!
n/a	n/a	SmallLoss	141.002	2	142.985	1.5	144.485	0.233	You keep $0.20!	144.785	1.717	1	229	Correct Response!
n/a	n/a	LargeGain	146.501	2	148.484	4.0	152.484	0.253	You earn $5!	152.817	1.697	1	219	Correct Response!
