onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.023	2	2.006	1.5	3.506	0.236	You did not earn $5!	3.822	1.714	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	5.522	2	7.505	2.5	10.004	0.236	No money at stake!	10.321	1.714	0	0	You pressed too slow!
n/a	n/a	SmallLoss	12.021	2	14.004	1.5	15.503	0.236	You keep $0.20!	15.82	1.714	1	223	Correct Response!
n/a	n/a	LargeLoss	17.52	2	19.503	2.5	22.002	0.236	You keep $5!	22.319	1.714	1	222	Correct Response!
n/a	n/a	NoMoneyStake	24.019	2	26.002	1.5	27.501	0.216	No money at stake!	27.801	1.734	0	0	You pressed too slow!
n/a	n/a	SmallGain	29.518	2	31.501	2.0	33.5	0.216	You did not earn $0.20!	33.8	1.734	0	0	You pressed too slow!
n/a	n/a	SmallLoss	35.517	2	37.5	3.5	40.999	0.216	You lose $0.20!	41.282	1.734	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	43.015	2	44.998	1.5	46.498	0.216	No money at stake!	46.798	1.734	0	0	You pressed too slow!
n/a	n/a	SmallGain	48.514	2	50.497	1.5	51.997	0.216	You did not earn $0.20!	52.297	1.734	0	0	You pressed too slow!
n/a	n/a	LargeGain	54.013	2	55.996	2.0	57.996	0.256	You earn $5!	58.329	1.694	1	227	Correct Response!
n/a	n/a	NoMoneyStake	60.012	2	61.995	2.0	63.995	0.256	No money at stake!	64.328	1.694	0	0	You pressed too slow!
n/a	n/a	SmallGain	66.011	2	67.994	1.5	69.494	0.256	You earn $0.20!	69.827	1.694	1	217	Correct Response!
n/a	n/a	SmallLoss	71.51	2	73.493	4.0	77.493	0.256	You lose $0.20!	77.826	1.694	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	79.509	2	81.492	1.5	82.992	0.296	No money at stake!	83.358	1.654	0	0	You pressed too slow!
n/a	n/a	LargeLoss	85.008	2	86.991	1.5	88.491	0.296	You keep $5!	88.857	1.654	1	251	Correct Response!
n/a	n/a	SmallGain	90.507	2	92.49	3.5	95.99	0.296	You earn $0.20!	96.356	1.654	1	223	Correct Response!
n/a	n/a	LargeLoss	98.006	2	99.989	3.0	102.988	0.296	You keep $5!	103.355	1.654	1	221	Correct Response!
n/a	n/a	NoMoneyStake	105.005	2	106.988	1.5	108.487	0.266	No money at stake!	108.837	1.684	0	0	You pressed too slow!
n/a	n/a	LargeGain	110.504	2	112.487	3.5	115.986	0.266	You earn $5!	116.319	1.684	1	252	Correct Response!
n/a	n/a	LargeLoss	118.002	2	119.985	1.5	121.485	0.266	You lose $5!	121.818	1.684	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.501	2	125.484	1.5	126.984	0.266	You earn $0.20!	127.317	1.684	1	228	Correct Response!
n/a	n/a	SmallGain	129.0	2	130.983	2.0	132.983	0.236	You did not earn $0.20!	133.3	1.714	0	0	You pressed too slow!
n/a	n/a	LargeLoss	134.999	2	136.982	2.0	138.982	0.236	You lose $5!	139.299	1.714	0	0	You pressed too slow!
n/a	n/a	SmallLoss	140.998	2	142.981	1.5	144.481	0.236	You lose $0.20!	144.798	1.714	0	0	You pressed too slow!
n/a	n/a	LargeGain	146.497	2	148.48	4.0	152.48	0.276	You earn $5!	152.83	1.674	1	201	Correct Response!
n/a	n/a	SmallGain	154.496	2	156.479	2.5	158.979	0.276	You earn $0.20!	159.328	1.674	1	245	Correct Response!
