onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.068	2	2.001	4.0	6.001	0.315	You did not earn $0.20!	6.401	1.635	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	8.05	2	10.0	1.5	11.5	0.315	No money at stake!	11.9	1.635	0	0	You pressed too slow!
n/a	n/a	SmallGain	13.516	2	15.5	3.0	18.499	0.315	You did not earn $0.20!	18.899	1.635	0	0	You pressed too soon!
n/a	n/a	SmallLoss	20.549	2	22.499	1.5	23.999	0.315	You keep $0.20!	24.399	1.635	1	223	Correct Response!
n/a	n/a	LargeLoss	26.032	2	27.998	1.5	29.498	0.355	You keep $5!	29.931	1.595	1	241	Correct Response!
n/a	n/a	NoMoneyStake	31.515	2	33.498	1.5	34.997	0.355	No money at stake!	35.431	1.595	1	285	Correct Response!
n/a	n/a	SmallLoss	37.014	2	38.997	1.5	40.497	0.355	You lose $0.20!	40.93	1.595	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	42.513	2	44.496	2.0	46.496	0.355	No money at stake!	46.93	1.595	1	274	Correct Response!
n/a	n/a	LargeGain	48.546	2	50.496	2.5	52.996	0.355	You earn $5!	53.429	1.595	1	246	Correct Response!
n/a	n/a	LargeLoss	55.012	2	56.995	2.5	59.495	0.375	You keep $5!	59.945	1.575	1	256	Correct Response!
n/a	n/a	SmallLoss	61.511	2	63.494	3.0	66.494	0.375	You keep $0.20!	66.944	1.575	1	257	Correct Response!
n/a	n/a	SmallGain	68.511	2	70.494	2.0	72.493	0.375	You earn $0.20!	72.943	1.575	1	303	Correct Response!
n/a	n/a	NoMoneyStake	74.51	2	76.493	4.0	80.493	0.345	No money at stake!	80.926	1.605	0	0	You pressed too slow!
n/a	n/a	LargeGain	82.509	2	84.492	2.0	86.492	0.345	You earn $5!	86.925	1.605	1	278	Correct Response!
n/a	n/a	LargeGain	88.508	2	90.492	3.0	93.491	0.345	You earn $5!	93.924	1.605	1	250	Correct Response!
n/a	n/a	SmallLoss	95.508	2	97.491	1.5	98.991	0.345	You lose $0.20!	99.424	1.605	0	0	You pressed too slow!
n/a	n/a	SmallGain	101.007	2	102.99	1.5	104.49	0.315	You did not earn $0.20!	104.89	1.635	0	0	You pressed too slow!
n/a	n/a	LargeGain	106.506	2	108.49	1.5	109.989	0.315	You earn $5!	110.389	1.635	1	278	Correct Response!
n/a	n/a	SmallLoss	112.006	2	113.989	2.0	115.989	0.315	You lose $0.20!	116.389	1.635	0	0	You pressed too slow!
n/a	n/a	SmallGain	118.005	2	119.988	1.5	121.488	0.335	You earn $0.20!	121.905	1.615	1	301	Correct Response!
n/a	n/a	LargeLoss	123.505	2	125.488	1.5	126.988	0.335	You lose $5!	127.404	1.615	0	0	You pressed too slow!
n/a	n/a	LargeGain	129.004	2	130.987	3.5	134.487	0.335	You earn $5!	134.903	1.615	1	246	Correct Response!
n/a	n/a	LargeLoss	136.503	2	138.486	3.5	141.986	0.355	You keep $5!	142.419	1.595	1	317	Correct Response!
n/a	n/a	LargeGain	144.002	2	145.986	1.5	147.485	0.355	You did not earn $5!	147.919	1.595	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	149.502	2	151.485	2.0	153.485	0.355	No money at stake!	153.918	1.595	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	155.501	2	157.484	2.5	159.984	0.355	No money at stake!	160.417	1.595	0	0	You pressed too slow!
n/a	n/a	SmallLoss	162.0	2	163.984	2.5	166.483	0.355	You keep $0.20!	166.917	1.595	1	252	Correct Response!
n/a	n/a	SmallGain	168.5	2	170.483	1.5	171.983	0.335	You earn $0.20!	172.399	1.615	1	297	Correct Response!
n/a	n/a	LargeLoss	173.999	2	175.982	3.0	178.982	0.335	You lose $5!	179.399	1.615	0	0	You pressed too slow!
n/a	n/a	LargeGain	180.998	2	182.982	2.0	184.981	0.335	You earn $5!	185.398	1.615	1	238	Correct Response!
n/a	n/a	SmallGain	186.998	2	188.981	1.5	190.481	0.315	You did not earn $0.20!	190.881	1.635	0	0	You pressed too slow!
n/a	n/a	LargeGain	192.497	2	194.48	4.0	198.48	0.315	You did not earn $5!	198.88	1.635	0	0	You pressed too slow!
n/a	n/a	LargeLoss	200.496	2	202.48	1.5	203.979	0.315	You keep $5!	204.379	1.635	1	283	Correct Response!
n/a	n/a	LargeLoss	205.996	2	207.979	4.0	211.978	0.335	You lose $5!	212.395	1.615	0	0	You pressed too slow!
n/a	n/a	SmallLoss	213.995	2	215.978	1.5	217.478	0.335	You lose $0.20!	217.894	1.615	0	0	You pressed too slow!
n/a	n/a	LargeLoss	219.494	2	221.477	2.0	223.477	0.335	You lose $5!	223.894	1.615	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	225.494	2	227.477	3.0	230.476	0.385	No money at stake!	230.943	1.565	1	257	Correct Response!
n/a	n/a	NoMoneyStake	232.493	2	234.476	1.5	235.976	0.385	No money at stake!	236.442	1.565	1	228	Correct Response!
n/a	n/a	SmallGain	237.992	2	239.975	2.5	242.475	0.385	You earn $0.20!	242.942	1.565	1	288	Correct Response!
n/a	n/a	NoMoneyStake	244.492	2	246.475	1.5	247.975	0.385	No money at stake!	248.441	1.565	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	249.991	2	251.974	3.5	255.474	0.385	No money at stake!	255.94	1.565	1	354	Correct Response!
n/a	n/a	LargeLoss	257.49	2	259.473	1.5	260.973	0.385	You lose $5!	261.44	1.565	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.99	2	264.973	3.5	268.472	0.385	You lose $0.20!	268.939	1.565	0	0	You pressed too slow!
n/a	n/a	LargeGain	270.489	2	272.472	1.5	273.972	0.435	You did not earn $5!	274.488	1.515	0	0	You pressed too slow!
n/a	n/a	SmallGain	275.988	2	277.971	2.0	279.971	0.435	You earn $0.20!	280.488	1.515	1	253	Correct Response!
n/a	n/a	LargeLoss	281.988	2	283.971	2.0	285.97	0.435	You keep $5!	286.487	1.515	1	352	Correct Response!
n/a	n/a	SmallGain	287.987	2	289.97	3.5	293.47	0.455	You did not earn $0.20!	294.003	1.495	0	0	You pressed too slow!
n/a	n/a	SmallLoss	295.486	2	297.469	2.0	299.469	0.455	You keep $0.20!	300.002	1.495	1	417	Correct Response!
n/a	n/a	LargeGain	301.485	2	303.469	1.5	304.968	0.455	You earn $5!	305.502	1.495	1	295	Correct Response!
n/a	n/a	SmallLoss	306.985	2	308.968	4.0	312.968	0.435	You keep $0.20!	313.484	1.515	1	410	Correct Response!
