onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.029	2	1.996	1.5	3.496	0.3	You keep $5!	3.879	1.65	1	264	Correct Response!
n/a	n/a	SmallGain	5.512	2	7.495	3.5	10.994	0.3	You did not earn $0.20!	11.377	1.65	0	0	You pressed too slow!
n/a	n/a	LargeLoss	13.01	2	14.993	3.0	17.993	0.3	You keep $5!	18.36	1.65	1	229	Correct Response!
n/a	n/a	NoMoneyStake	20.009	2	21.992	1.5	23.492	0.28	No money at stake!	23.842	1.67	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	25.508	2	27.491	3.5	30.991	0.28	No money at stake!	31.341	1.67	0	0	You pressed too slow!
n/a	n/a	LargeLoss	33.007	2	34.99	1.5	36.49	0.28	You keep $5!	36.84	1.67	1	276	Correct Response!
n/a	n/a	NoMoneyStake	38.506	2	40.489	1.5	41.989	0.28	No money at stake!	42.339	1.67	0	0	You pressed too slow!
n/a	n/a	LargeLoss	44.005	2	45.988	4.0	49.987	0.28	You keep $5!	50.337	1.67	1	210	Correct Response!
n/a	n/a	LargeLoss	52.004	2	53.987	3.5	57.486	0.28	You keep $5!	57.836	1.67	1	255	Correct Response!
n/a	n/a	LargeGain	59.502	2	61.485	3.0	64.485	0.25	You did not earn $5!	64.818	1.7	0	0	You pressed too slow!
n/a	n/a	LargeGain	66.501	2	68.484	1.5	69.984	0.25	You earn $5!	70.3	1.7	1	246	Correct Response!
n/a	n/a	NoMoneyStake	72.0	2	73.983	2.0	75.983	0.25	No money at stake!	76.316	1.7	0	0	You pressed too slow!
n/a	n/a	SmallLoss	77.999	2	79.982	1.5	81.482	0.25	You lose $0.20!	81.815	1.7	0	0	You pressed too slow!
n/a	n/a	SmallLoss	83.498	2	85.481	1.5	86.981	0.23	You lose $0.20!	87.281	1.72	0	0	You pressed too slow!
n/a	n/a	LargeLoss	88.997	2	90.98	2.5	93.48	0.23	You lose $5!	93.78	1.72	0	0	You pressed too slow!
n/a	n/a	LargeLoss	95.496	2	97.479	2.0	99.479	0.23	You keep $5!	99.778	1.72	1	224	Correct Response!
n/a	n/a	SmallGain	101.495	2	103.478	1.5	104.978	0.27	You earn $0.20!	105.327	1.68	1	239	Correct Response!
n/a	n/a	LargeGain	106.994	2	108.977	3.5	112.476	0.27	You earn $5!	112.826	1.68	1	101	Correct Response!
n/a	n/a	SmallLoss	114.493	2	116.476	3.0	119.475	0.27	You keep $0.20!	119.825	1.68	1	256	Correct Response!
n/a	n/a	SmallLoss	121.491	2	123.474	2.0	125.474	0.25	You lose $0.20!	125.807	1.7	0	0	You pressed too slow!
n/a	n/a	LargeLoss	127.49	2	129.473	1.5	130.973	0.25	You lose $5!	131.306	1.7	0	0	You pressed too slow!
n/a	n/a	LargeGain	132.989	2	134.972	2.0	136.972	0.25	You earn $5!	137.289	1.7	1	230	Correct Response!
n/a	n/a	SmallLoss	138.988	2	140.971	3.5	144.471	0.23	You lose $0.20!	144.771	1.72	0	0	You pressed too slow!
n/a	n/a	SmallGain	146.487	2	148.47	2.0	150.47	0.23	You earn $0.20!	150.769	1.72	1	218	Correct Response!
n/a	n/a	NoMoneyStake	152.486	2	154.469	2.5	156.968	0.23	No money at stake!	157.268	1.72	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	158.985	2	160.968	4.0	164.967	0.23	No money at stake!	165.267	1.72	0	0	You pressed too slow!
n/a	n/a	SmallGain	166.983	2	168.966	3.0	171.966	0.23	You earn $0.20!	172.266	1.72	1	216	Correct Response!
n/a	n/a	LargeGain	173.982	2	175.965	2.0	177.965	0.25	You earn $5!	178.281	1.7	1	232	Correct Response!
n/a	n/a	LargeGain	179.981	2	181.964	1.5	183.464	0.25	You did not earn $5!	183.797	1.7	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	185.48	2	187.463	1.5	188.963	0.25	No money at stake!	189.296	1.7	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	190.979	2	192.962	2.0	194.962	0.25	No money at stake!	195.295	1.7	0	0	You pressed too slow!
n/a	n/a	SmallLoss	196.978	2	198.961	2.0	200.961	0.25	You lose $0.20!	201.294	1.7	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	202.977	2	204.96	1.5	206.46	0.27	No money at stake!	206.81	1.68	0	0	You pressed too slow!
n/a	n/a	LargeGain	208.476	2	210.459	1.5	211.959	0.27	You earn $5!	212.309	1.68	1	236	Correct Response!
n/a	n/a	NoMoneyStake	213.975	2	215.958	3.0	218.957	0.27	No money at stake!	219.307	1.68	0	0	You pressed too slow!
n/a	n/a	SmallGain	220.974	2	222.957	2.0	224.956	0.27	You earn $0.20!	225.306	1.68	1	226	Correct Response!
n/a	n/a	SmallLoss	226.973	2	228.956	1.5	230.455	0.27	You keep $0.20!	230.805	1.68	1	247	Correct Response!
n/a	n/a	SmallGain	232.472	2	234.455	1.5	235.954	0.25	You did not earn $0.20!	236.288	1.7	0	0	You pressed too soon!
n/a	n/a	LargeGain	237.971	2	239.954	4.0	243.953	0.25	You earn $5!	244.27	1.7	1	234	Correct Response!
n/a	n/a	LargeGain	245.969	2	247.952	2.5	250.452	0.25	You earn $5!	250.768	1.7	1	242	Correct Response!
n/a	n/a	SmallGain	252.468	2	254.451	4.0	258.45	0.22	You did not earn $0.20!	258.75	1.73	0	0	You pressed too slow!
n/a	n/a	SmallGain	260.467	2	262.45	1.5	263.949	0.22	You did not earn $0.20!	264.249	1.73	0	0	You pressed too slow!
n/a	n/a	LargeLoss	265.966	2	267.949	1.5	269.448	0.22	You lose $5!	269.748	1.73	0	0	You pressed too slow!
n/a	n/a	SmallLoss	271.465	2	273.448	2.5	275.947	0.26	You keep $0.20!	276.281	1.69	1	231	Correct Response!
n/a	n/a	SmallGain	277.964	2	279.947	1.5	281.446	0.26	You earn $0.20!	281.78	1.69	1	239	Correct Response!
n/a	n/a	LargeGain	283.463	2	285.446	1.5	286.945	0.26	You earn $5!	287.279	1.69	1	228	Correct Response!
n/a	n/a	SmallLoss	288.962	2	290.945	4.0	294.944	0.28	You keep $0.20!	295.294	1.67	1	228	Correct Response!
n/a	n/a	LargeLoss	296.96	2	298.943	2.0	300.943	0.28	You keep $5!	301.293	1.67	1	258	Correct Response!
n/a	n/a	SmallGain	302.959	2	304.942	2.5	307.442	0.28	You earn $0.20!	307.792	1.67	1	242	Correct Response!
n/a	n/a	SmallLoss	309.458	2	311.441	1.5	312.941	0.23	You lose $0.20!	313.241	1.72	0	0	You pressed too slow!
